[0, 1, 4, 8, 9, 6, 3, 7, 5, 2, 0] 90
[0, 1, 4, 8, 9, 7, 5, 2, 6, 3, 0] 92
[0, 1, 5, 2, 4, 7, 3, 6, 9, 8, 0] 59
[0, 1, 5, 2, 4, 7, 3, 8, 9, 6, 0] 61
[0, 1, 5, 2, 4, 7, 9, 6, 3, 8, 0] 54
[0, 1, 5, 2, 4, 7, 9, 8, 3, 6, 0] 63
[0, 1, 5, 2, 4, 8, 3, 7, 9, 6, 0] 56
[0, 1, 5, 2, 4, 8, 9, 7, 3, 6, 0] 65
[0, 1, 5, 2, 6, 3, 4, 7, 9, 8, 0] 67
[0, 1, 5, 2, 6, 9, 7, 3, 4, 8, 0] 64
[0, 1, 5, 2, 6, 9, 7, 4, 3, 8, 0] 66
[0, 1, 5, 2, 6, 9, 7, 4, 8, 3, 0] 68
[0, 1, 5, 2, 6, 9, 8, 4, 7, 3, 0] 77
[0, 1, 5, 2, 7, 3, 4, 8, 9, 6, 0] 69
[0, 1, 5, 2, 7, 4, 3, 6, 9, 8, 0] 76
[0, 1, 5, 2, 7, 4, 3, 8, 9, 6, 0] 78
[0, 1, 5, 2, 7, 4, 8, 9, 6, 3, 0] 80
[0, 1, 5, 2, 7, 9, 6, 3, 4, 8, 0] 71
[0, 1, 5, 2, 7, 9, 8, 4, 3, 6, 0] 82
[0, 1, 5, 2, 8, 3, 4, 7, 9, 6, 0] 63
[0, 1, 5, 2, 8, 4, 3, 7, 9, 6, 0] 74
[0, 1, 5, 2, 8, 4, 7, 9, 6, 3, 0] 76
[0, 1, 5, 2, 8, 9, 7, 4, 3, 6, 0] 85
[0, 1, 5, 2, 9, 6, 3, 7, 4, 8, 0] 74
[0, 1, 5, 2, 9, 7, 4, 8, 3, 6, 0] 78
[0, 1, 5, 2, 9, 8, 4, 7, 3, 6, 0] 87
[0, 1, 5, 4, 2, 6, 3, 7, 9, 8, 0] 62
[0, 1, 5, 4, 2, 6, 9, 7, 3, 8, 0] 57
[0, 1, 5, 4, 2, 7, 3, 6, 9, 8, 0] 67
[0, 1, 5, 4, 2, 7, 3, 8, 9, 6, 0] 69
[0, 1, 5, 4, 2, 7, 9, 6, 3, 8, 0] 62
[0, 1, 5, 4, 2, 7, 9, 8, 3, 6, 0] 71
[0, 1, 5, 4, 2, 8, 3, 7, 9, 6, 0] 65
[0, 1, 5, 4, 2, 8, 9, 7, 3, 6, 0] 74
[0, 1, 5, 4, 3, 6, 2, 7, 9, 8, 0] 73
[0, 1, 5, 4, 3, 6, 9, 7, 2, 8, 0] 71
[0, 1, 5, 4, 3, 7, 2, 6, 9, 8, 0] 77
[0, 1, 5, 4, 3, 7, 2, 8, 9, 6, 0] 80
[0, 1, 5, 4, 3, 7, 9, 6, 2, 8, 0] 75
[0, 1, 5, 4, 3, 7, 9, 8, 2, 6, 0] 84
[0, 1, 5, 4, 3, 8, 2, 7, 9, 6, 0] 75
[0, 1, 5, 4, 3, 8, 9, 7, 2, 6, 0] 86
[0, 1, 5, 4, 7, 2, 6, 9, 8, 3, 0] 77
[0, 1, 5, 4, 7, 2, 8, 9, 6, 3, 0] 80
[0, 1, 5, 4, 7, 2, 9, 6, 3, 8, 0] 73
[0, 1, 5, 4, 7, 2, 9, 8, 3, 6, 0] 82
[0, 1, 5, 4, 7, 3, 6, 2, 9, 8, 0] 82
[0, 1, 5, 4, 7, 3, 6, 9, 2, 8, 0] 75
[0, 1, 5, 4, 7, 3, 6, 9, 8, 2, 0] 84
[0, 1, 5, 4, 7, 3, 8, 2, 9, 6, 0] 77
[0, 1, 5, 4, 7, 3, 8, 9, 2, 6, 0] 84
[0, 1, 5, 4, 7, 3, 8, 9, 6, 2, 0] 86
[0, 1, 5, 4, 7, 9, 2, 6, 3, 8, 0] 74
[0, 1, 5, 4, 7, 9, 2, 8, 3, 6, 0] 77
[0, 1, 5, 4, 7, 9, 6, 2, 8, 3, 0] 72
[0, 1, 5, 4, 7, 9, 6, 3, 8, 2, 0] 79
[0, 1, 5, 4, 7, 9, 8, 2, 6, 3, 0] 86
[0, 1, 5, 4, 7, 9, 8, 3, 6, 2, 0] 88
[0, 1, 5, 4, 8, 2, 6, 9, 7, 3, 0] 72
[0, 1, 5, 4, 8, 2, 7, 9, 6, 3, 0] 77
[0, 1, 5, 4, 8, 2, 9, 7, 3, 6, 0] 79
[0, 1, 5, 4, 8, 3, 6, 9, 7, 2, 0] 77
[0, 1, 5, 4, 8, 3, 7, 2, 9, 6, 0] 79
[0, 1, 5, 4, 8, 3, 7, 9, 2, 6, 0] 79
[0, 1, 5, 4, 8, 3, 7, 9, 6, 2, 0] 81
[0, 1, 5, 4, 8, 9, 2, 7, 3, 6, 0] 86
[0, 1, 5, 4, 8, 9, 6, 2, 7, 3, 0] 81
[0, 1, 5, 4, 8, 9, 6, 3, 7, 2, 0] 88
[0, 1, 5, 4, 8, 9, 7, 2, 6, 3, 0] 86
[0, 1, 5, 4, 8, 9, 7, 3, 6, 2, 0] 90
[0, 1, 5, 7, 2, 4, 3, 6, 9, 8, 0] 71
[0, 1, 5, 7, 2, 4, 3, 8, 9, 6, 0] 73
[0, 1, 5, 7, 2, 4, 8, 9, 6, 3, 0] 75
[0, 1, 5, 7, 2, 6, 9, 8, 4, 3, 0] 87
[0, 1, 5, 7, 2, 9, 6, 3, 4, 8, 0] 81
[0, 1, 5, 7, 2, 9, 8, 4, 3, 6, 0] 92
[0, 1, 5, 7, 3, 4, 2, 6, 9, 8, 0] 80
[0, 1, 5, 7, 3, 4, 2, 8, 9, 6, 0] 83
[0, 1, 5, 7, 3, 4, 8, 2, 9, 6, 0] 78
[0, 1, 5, 7, 3, 4, 8, 9, 2, 6, 0] 85
[0, 1, 5, 7, 3, 4, 8, 9, 6, 2, 0] 87
[0, 1, 5, 7, 3, 6, 9, 2, 4, 8, 0] 82
[0, 1, 5, 7, 3, 6, 9, 8, 4, 2, 0] 94
[0, 1, 5, 7, 3, 8, 4, 2, 9, 6, 0] 87
[0, 1, 5, 7, 4, 2, 6, 9, 8, 3, 0] 81
[0, 1, 5, 7, 4, 2, 8, 9, 6, 3, 0] 84
[0, 1, 5, 7, 4, 2, 9, 6, 3, 8, 0] 77
[0, 1, 5, 7, 4, 2, 9, 8, 3, 6, 0] 86
[0, 1, 5, 7, 4, 3, 6, 2, 9, 8, 0] 92
[0, 1, 5, 7, 4, 3, 6, 9, 2, 8, 0] 85
[0, 1, 5, 7, 4, 3, 6, 9, 8, 2, 0] 94
[0, 1, 5, 7, 4, 3, 8, 2, 9, 6, 0] 87
[0, 1, 5, 7, 4, 3, 8, 9, 2, 6, 0] 94
[0, 1, 5, 7, 4, 3, 8, 9, 6, 2, 0] 96
[0, 1, 5, 7, 4, 8, 2, 9, 6, 3, 0] 87
[0, 1, 5, 7, 4, 8, 3, 6, 9, 2, 0] 89
[0, 1, 5, 7, 4, 8, 9, 2, 6, 3, 0] 96
[0, 1, 5, 7, 9, 2, 4, 8, 3, 6, 0] 74
[0, 1, 5, 7, 9, 2, 6, 3, 4, 8, 0] 84
[0, 1, 5, 7, 9, 2, 8, 4, 3, 6, 0] 89
[0, 1, 5, 7, 9, 6, 2, 4, 3, 8, 0] 79
[0, 1, 5, 7, 9, 6, 2, 4, 8, 3, 0] 81
[0, 1, 5, 7, 9, 6, 2, 8, 4, 3, 0] 84
[0, 1, 5, 7, 9, 6, 3, 4, 2, 8, 0] 87
[0, 1, 5, 7, 9, 6, 3, 4, 8, 2, 0] 89
[0, 1, 5, 7, 9, 6, 3, 8, 4, 2, 0] 91
[0, 1, 5, 7, 9, 8, 2, 4, 3, 6, 0] 84
[0, 1, 5, 7, 9, 8, 3, 4, 2, 6, 0] 91
[0, 1, 5, 7, 9, 8, 4, 2, 6, 3, 0] 90
[0, 1, 5, 7, 9, 8, 4, 3, 6, 2, 0] 100
[0, 1, 5, 9, 2, 6, 3, 7, 4, 8, 0] 80
[0, 1, 5, 9, 2, 7, 4, 8, 3, 6, 0] 87
[0, 1, 5, 9, 2, 8, 4, 7, 3, 6, 0] 90
[0, 1, 5, 9, 6, 2, 4, 7, 3, 8, 0] 75
[0, 1, 5, 9, 6, 2, 7, 3, 4, 8, 0] 78
[0, 1, 5, 9, 6, 2, 7, 4, 3, 8, 0] 80
[0, 1, 5, 9, 6, 2, 7, 4, 8, 3, 0] 82
[0, 1, 5, 9, 6, 2, 8, 4, 7, 3, 0] 85
[0, 1, 5, 9, 6, 3, 4, 7, 2, 8, 0] 84
[0, 1, 5, 9, 6, 3, 7, 2, 4, 8, 0] 85
[0, 1, 5, 9, 6, 3, 7, 4, 2, 8, 0] 88
[0, 1, 5, 9, 6, 3, 7, 4, 8, 2, 0] 90
[0, 1, 5, 9, 6, 3, 8, 4, 7, 2, 0] 92
[0, 1, 5, 9, 7, 2, 4, 8, 3, 6, 0] 73
[0, 1, 5, 9, 7, 2, 6, 3, 4, 8, 0] 83
[0, 1, 5, 9, 7, 2, 8, 4, 3, 6, 0] 88
[0, 1, 5, 9, 7, 3, 4, 8, 2, 6, 0] 83
[0, 1, 5, 9, 7, 3, 6, 2, 4, 8, 0] 87
[0, 1, 5, 9, 7, 3, 8, 4, 2, 6, 0] 92
[0, 1, 5, 9, 7, 4, 2, 6, 3, 8, 0] 79
[0, 1, 5, 9, 7, 4, 2, 8, 3, 6, 0] 82
[0, 1, 5, 9, 7, 4, 3, 6, 2, 8, 0] 90
[0, 1, 5, 9, 7, 4, 3, 8, 2, 6, 0] 92
[0, 1, 5, 9, 7, 4, 8, 2, 6, 3, 0] 92
[0, 1, 5, 9, 7, 4, 8, 3, 6, 2, 0] 94
[0, 1, 5, 9, 8, 2, 4, 7, 3, 6, 0] 82
[0, 1, 5, 9, 8, 2, 7, 4, 3, 6, 0] 99
[0, 1, 5, 9, 8, 3, 4, 7, 2, 6, 0] 90
[0, 1, 5, 9, 8, 3, 7, 4, 2, 6, 0] 101
[0, 1, 5, 9, 8, 4, 2, 7, 3, 6, 0] 91
[0, 1, 5, 9, 8, 4, 3, 7, 2, 6, 0] 101
[0, 1, 5, 9, 8, 4, 7, 2, 6, 3, 0] 99
[0, 1, 5, 9, 8, 4, 7, 3, 6, 2, 0] 103
[0, 1, 6, 2, 4, 3, 7, 5, 9, 8, 0] 81
[0, 1, 6, 2, 4, 5, 7, 9, 8, 3, 0] 85
[0, 1, 6, 2, 4, 5, 9, 7, 3, 8, 0] 79
[0, 1, 6, 2, 4, 7, 5, 9, 8, 3, 0] 88
[0, 1, 6, 2, 4, 8, 9, 5, 7, 3, 0] 90
[0, 1, 6, 2, 5, 4, 3, 7, 9, 8, 0] 75
[0, 1, 6, 2, 5, 4, 7, 9, 8, 3, 0] 79
[0, 1, 6, 2, 5, 4, 8, 9, 7, 3, 0] 81
[0, 1, 6, 2, 5, 7, 9, 8, 4, 3, 0] 91
[0, 1, 6, 2, 5, 9, 7, 3, 4, 8, 0] 81
[0, 1, 6, 2, 5, 9, 7, 4, 3, 8, 0] 83
[0, 1, 6, 2, 5, 9, 7, 4, 8, 3, 0] 85
[0, 1, 6, 2, 5, 9, 8, 4, 7, 3, 0] 94
[0, 1, 6, 2, 7, 3, 4, 5, 9, 8, 0] 81
[0, 1, 6, 2, 7, 4, 5, 9, 8, 3, 0] 85
[0, 1, 6, 2, 7, 5, 9, 8, 4, 3, 0] 97
[0, 1, 6, 2, 7, 9, 5, 4, 3, 8, 0] 88
[0, 1, 6, 2, 7, 9, 5, 4, 8, 3, 0] 90
[0, 1, 6, 2, 8, 4, 5, 9, 7, 3, 0] 91
[0, 1, 6, 2, 8, 9, 5, 4, 7, 3, 0] 90
[0, 1, 6, 2, 8, 9, 5, 7, 4, 3, 0] 100
[0, 1, 6, 2, 8, 9, 7, 5, 4, 3, 0] 102
[0, 1, 6, 2, 9, 5, 4, 7, 3, 8, 0] 81
[0, 1, 6, 2, 9, 5, 7, 3, 4, 8, 0] 89
[0, 1, 6, 2, 9, 5, 7, 4, 3, 8, 0] 91
[0, 1, 6, 2, 9, 5, 7, 4, 8, 3, 0] 93
[0, 1, 6, 2, 9, 7, 5, 4, 3, 8, 0] 93
[0, 1, 6, 2, 9, 7, 5, 4, 8, 3, 0] 95
[0, 1, 6, 2, 9, 8, 4, 5, 7, 3, 0] 102
[0, 1, 6, 3, 4, 2, 5, 7, 9, 8, 0] 85
[0, 1, 6, 3, 4, 2, 7, 5, 9, 8, 0] 91
[0, 1, 6, 3, 4, 5, 2, 7, 9, 8, 0] 83
[0, 1, 6, 3, 4, 5, 7, 2, 9, 8, 0] 96
[0, 1, 6, 3, 4, 5, 7, 9, 2, 8, 0] 89
[0, 1, 6, 3, 4, 5, 7, 9, 8, 2, 0] 98
[0, 1, 6, 3, 4, 5, 9, 7, 2, 8, 0] 92
[0, 1, 6, 3, 4, 7, 2, 5, 9, 8, 0] 86
[0, 1, 6, 3, 4, 7, 5, 2, 9, 8, 0] 98
[0, 1, 6, 3, 4, 7, 5, 9, 2, 8, 0] 92
[0, 1, 6, 3, 4, 7, 5, 9, 8, 2, 0] 101
[0, 1, 6, 3, 4, 7, 9, 5, 2, 8, 0] 94
[0, 1, 6, 3, 4, 8, 9, 5, 7, 2, 0] 103
[0, 1, 6, 3, 4, 8, 9, 7, 5, 2, 0] 105
[0, 1, 6, 3, 7, 2, 4, 5, 9, 8, 0] 86
[0, 1, 6, 3, 7, 2, 9, 5, 4, 8, 0] 86
[0, 1, 6, 3, 7, 4, 2, 5, 9, 8, 0] 87
[0, 1, 6, 3, 7, 4, 5, 2, 9, 8, 0] 92
[0, 1, 6, 3, 7, 4, 5, 9, 2, 8, 0] 86
[0, 1, 6, 3, 7, 4, 5, 9, 8, 2, 0] 95
[0, 1, 6, 3, 7, 4, 8, 9, 5, 2, 0] 97
[0, 1, 6, 3, 7, 5, 4, 2, 9, 8, 0] 102
[0, 1, 6, 3, 7, 5, 4, 8, 9, 2, 0] 104
[0, 1, 6, 3, 7, 5, 9, 2, 4, 8, 0] 95
[0, 1, 6, 3, 7, 5, 9, 8, 4, 2, 0] 107
[0, 1, 6, 3, 7, 9, 2, 5, 4, 8, 0] 94
[0, 1, 6, 3, 7, 9, 5, 2, 4, 8, 0] 94
[0, 1, 6, 3, 7, 9, 5, 4, 2, 8, 0] 98
[0, 1, 6, 3, 7, 9, 5, 4, 8, 2, 0] 100
[0, 1, 6, 3, 7, 9, 8, 4, 5, 2, 0] 109
[0, 1, 6, 3, 8, 4, 5, 7, 9, 2, 0] 97
[0, 1, 6, 3, 8, 4, 5, 9, 7, 2, 0] 100
[0, 1, 6, 3, 8, 4, 7, 5, 9, 2, 0] 100
[0, 1, 6, 3, 8, 4, 7, 9, 5, 2, 0] 102
[0, 1, 6, 3, 8, 9, 5, 4, 7, 2, 0] 99
[0, 1, 6, 3, 8, 9, 5, 7, 4, 2, 0] 109
[0, 1, 6, 3, 8, 9, 7, 4, 5, 2, 0] 101
[0, 1, 6, 3, 8, 9, 7, 5, 4, 2, 0] 111
[0, 1, 6, 9, 2, 4, 5, 7, 3, 8, 0] 85
[0, 1, 6, 9, 2, 5, 4, 7, 3, 8, 0] 79
[0, 1, 6, 9, 2, 5, 7, 3, 4, 8, 0] 87
[0, 1, 6, 9, 2, 5, 7, 4, 3, 8, 0] 89
[0, 1, 6, 9, 2, 5, 7, 4, 8, 3, 0] 91
[0, 1, 6, 9, 2, 7, 5, 4, 3, 8, 0] 94
[0, 1, 6, 9, 2, 7, 5, 4, 8, 3, 0] 96
[0, 1, 6, 9, 2, 8, 4, 5, 7, 3, 0] 97
[0, 1, 6, 9, 5, 2, 4, 7, 3, 8, 0] 79
[0, 1, 6, 9, 5, 2, 7, 3, 4, 8, 0] 82
[0, 1, 6, 9, 5, 2, 7, 4, 3, 8, 0] 84
[0, 1, 6, 9, 5, 2, 7, 4, 8, 3, 0] 86
[0, 1, 6, 9, 5, 2, 8, 4, 7, 3, 0] 89
[0, 1, 6, 9, 5, 4, 2, 7, 3, 8, 0] 75
[0, 1, 6, 9, 5, 4, 3, 7, 2, 8, 0] 86
